CAS,refid,ref,hcdat_raw
732-26-3,84801,"Journal of Organic Chemistry, , vol. 73, # 3 p. 858 - 867","[{""casId"": ""67-56-1"", ""ZWM"": ""甲醇"", ""img"": ""https://image.chemsrc.com/caspic/233/67-56-1.png"", ""href"": ""/cas/67-56-1_757878.html""}, {""casId"": ""3315-32-0"", ""ZWM"": ""2,4,6-tri-tert-butyl-phenoxide radical"", ""img"": ""https://image.chemsrc.com/caspic/163/3315-32-0.png"", ""href"": ""/cas/3315-32-0_318969.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""732-26-3"", ""ZWM"": ""2,4,6-三叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/273/732-26-3.png"", ""href"": ""/cas/732-26-3_122.html""}, {""casId"": ""56501-19-0"", ""ZWM"": ""未登录"", ""img"": ""https://image.chemsrc.com/caspic/default.png"", ""href"": ""#""}, {""casId"": ""1975-14-0"", ""ZWM"": ""2,4,6-tritert-butyl-4-(1,3,5-tritert-butyl-4-oxocyclohexa-2,5-dien-1-yl)peroxycyclohexa-2,5-dien-1-one"", ""img"": ""https://image.chemsrc.com/caspic/341/1975-14-0.png"", ""href"": ""/cas/1975-14-0_641565.html""}, {""casId"": ""15910-49-3"", ""ZWM"": ""2,4,6-tritert-butyl-4-methoxycyclohexa-2,5-dien-1-one"", ""img"": ""https://image.chemsrc.com/caspic/064/15910-49-3.png"", ""href"": ""/cas/15910-49-3_277754.html""}]"
732-26-3,84801,"Journal of Organic Chemistry, , vol. 73, # 3 p. 858 - 867","[{""casId"": ""67-56-1"", ""ZWM"": ""甲醇"", ""img"": ""https://image.chemsrc.com/caspic/233/67-56-1.png"", ""href"": ""/cas/67-56-1_757878.html""}, {""casId"": ""3315-32-0"", ""ZWM"": ""2,4,6-tri-tert-butyl-phenoxide radical"", ""img"": ""https://image.chemsrc.com/caspic/163/3315-32-0.png"", ""href"": ""/cas/3315-32-0_318969.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""732-26-3"", ""ZWM"": ""2,4,6-三叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/273/732-26-3.png"", ""href"": ""/cas/732-26-3_122.html""}, {""casId"": ""3383-21-9"", ""ZWM"": ""3,5-二叔丁基-1,2-苯醌"", ""img"": ""https://image.chemsrc.com/caspic/089/3383-21-9.png"", ""href"": ""/cas/3383-21-9_388861.html""}, {""casId"": ""4971-61-3"", ""ZWM"": ""2,4,6-tritert-butyl-4-hydroxycyclohexa-2,5-dien-1-one"", ""img"": ""https://image.chemsrc.com/caspic/219/4971-61-3.png"", ""href"": ""/cas/4971-61-3_295003.html""}, {""casId"": ""15910-49-3"", ""ZWM"": ""2,4,6-tritert-butyl-4-methoxycyclohexa-2,5-dien-1-one"", ""img"": ""https://image.chemsrc.com/caspic/064/15910-49-3.png"", ""href"": ""/cas/15910-49-3_277754.html""}]"
732-26-3,84794,"Journal of Organic Chemistry, , vol. 46, # 22 p. 4454 - 4458","[{""casId"": ""108-99-6"", ""ZWM"": ""3-甲基吡啶"", ""img"": ""https://image.chemsrc.com/caspic/437/108-99-6.png"", ""href"": ""/cas/108-99-6_832369.html""}, {""casId"": ""1988-75-6"", ""ZWM"": ""4-bromo-246-tri-tert-butyl-25-cyclohexadienone"", ""img"": ""https://image.chemsrc.com/caspic/188/1988-75-6.png"", ""href"": ""/cas/1988-75-6_112445.html""}, {""casId"": """", ""ZWM"": ""~9%"", ""img"": """", ""href"": """"}, {""casId"": ""732-26-3"", ""ZWM"": ""2,4,6-三叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/273/732-26-3.png"", ""href"": ""/cas/732-26-3_122.html""}, {""casId"": ""4971-61-3"", ""ZWM"": ""2,4,6-tritert-butyl-4-hydroxycyclohexa-2,5-dien-1-one"", ""img"": ""https://image.chemsrc.com/caspic/219/4971-61-3.png"", ""href"": ""/cas/4971-61-3_295003.html""}, {""casId"": ""78657-01-9"", ""ZWM"": ""1-(3,5-di-tert-butyl-2-hydroxyphenyl)-3-methylpyridin-1-ium bromide"", ""img"": ""https://image.chemsrc.com/caspic/167/78657-01-9.png"", ""href"": ""/cas/78657-01-9_822400.html""}, {""casId"": ""73405-44-4"", ""ZWM"": ""2,4,6-tritert-butyl-4-(2-hydroxyethoxy)cyclohexa-2,5-dien-1-one"", ""img"": ""https://image.chemsrc.com/caspic/147/73405-44-4.png"", ""href"": ""/cas/73405-44-4_921993.html""}]"
732-26-3,21962,"Kunkel, Elisabeth; Reichelt, Ingrid; Reissig, Hans-Ulrich Liebigs Annalen der Chemie, 1984 , # 4 p. 802 - 819","[{""casId"": ""90288-94-1"", ""ZWM"": ""(1&alpha;)-1-((2,4,6-Tri-tert-butylphenoxy)(dimethyl)siloxy)bicyclo(4.1.0)-heptan-7-carbonsaeure-methylester"", ""img"": ""https://image.chemsrc.com/caspic/117/90288-94-1.png"", ""href"": ""/cas/90288-94-1_1207345.html""}, {""casId"": """", ""ZWM"": ""~0%"", ""img"": """", ""href"": """"}, {""casId"": ""732-26-3"", ""ZWM"": ""2,4,6-三叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/273/732-26-3.png"", ""href"": ""/cas/732-26-3_122.html""}, {""casId"": ""13672-64-5"", ""ZWM"": ""(2-氧代环己基)-乙酸甲酯"", ""img"": ""https://image.chemsrc.com/caspic/356/13672-64-5.png"", ""href"": ""/cas/13672-64-5_687269.html""}]"
732-26-3,84802,"Tetrahedron, , vol. 51, # 25 p. 6901 - 6910","[{""casId"": ""128-39-2"", ""ZWM"": ""2,6-二叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/253/128-39-2.png"", ""href"": ""/cas/128-39-2_834512.html""}, {""casId"": ""3315-32-0"", ""ZWM"": ""2,4,6-tri-tert-butyl-phenoxide radical"", ""img"": ""https://image.chemsrc.com/caspic/163/3315-32-0.png"", ""href"": ""/cas/3315-32-0_318969.html""}, {""casId"": """", ""ZWM"": ""~54%"", ""img"": """", ""href"": """"}, {""casId"": ""732-26-3"", ""ZWM"": ""2,4,6-三叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/273/732-26-3.png"", ""href"": ""/cas/732-26-3_122.html""}, {""casId"": ""2455-14-3"", ""ZWM"": ""3,3&#39;,5,5&#39;-四叔丁基-4,4&#39;-联苯醌"", ""img"": ""https://image.chemsrc.com/caspic/232/2455-14-3.png"", ""href"": ""/cas/2455-14-3_27723.html""}, {""casId"": ""14328-91-7"", ""ZWM"": ""未登录"", ""img"": ""https://image.chemsrc.com/caspic/default.png"", ""href"": ""#""}, {""casId"": ""128-38-1"", ""ZWM"": ""四叔丁基联苯酚"", ""img"": ""https://image.chemsrc.com/caspic/291/128-38-1.png"", ""href"": ""/cas/128-38-1_1067010.html""}]"
732-26-3,84794,"Journal of Organic Chemistry, , vol. 46, # 22 p. 4454 - 4458","[{""casId"": ""110-86-1"", ""ZWM"": ""吡啶"", ""img"": ""https://image.chemsrc.com/caspic/231/110-86-1.png"", ""href"": ""/cas/110-86-1_752647.html""}, {""casId"": ""1988-75-6"", ""ZWM"": ""4-bromo-246-tri-tert-butyl-25-cyclohexadienone"", ""img"": ""https://image.chemsrc.com/caspic/188/1988-75-6.png"", ""href"": ""/cas/1988-75-6_112445.html""}, {""casId"": """", ""ZWM"": ""~9%"", ""img"": """", ""href"": """"}, {""casId"": ""732-26-3"", ""ZWM"": ""2,4,6-三叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/273/732-26-3.png"", ""href"": ""/cas/732-26-3_122.html""}, {""casId"": ""4971-61-3"", ""ZWM"": ""2,4,6-tritert-butyl-4-hydroxycyclohexa-2,5-dien-1-one"", ""img"": ""https://image.chemsrc.com/caspic/219/4971-61-3.png"", ""href"": ""/cas/4971-61-3_295003.html""}, {""casId"": ""73405-43-3"", ""ZWM"": ""2,4-ditert-butyl-6-pyridin-1-ium-1-ylphenol,bromide"", ""img"": ""https://image.chemsrc.com/caspic/185/73405-43-3.png"", ""href"": ""/cas/73405-43-3_921992.html""}, {""casId"": ""73405-44-4"", ""ZWM"": ""2,4,6-tritert-butyl-4-(2-hydroxyethoxy)cyclohexa-2,5-dien-1-one"", ""img"": ""https://image.chemsrc.com/caspic/147/73405-44-4.png"", ""href"": ""/cas/73405-44-4_921993.html""}]"
732-26-3,84794,"Journal of Organic Chemistry, , vol. 46, # 22 p. 4454 - 4458","[{""casId"": ""591-22-0"", ""ZWM"": ""3,5-二甲基吡啶"", ""img"": ""https://image.chemsrc.com/caspic/395/591-22-0.png"", ""href"": ""/cas/591-22-0_752641.html""}, {""casId"": ""1988-75-6"", ""ZWM"": ""4-bromo-246-tri-tert-butyl-25-cyclohexadienone"", ""img"": ""https://image.chemsrc.com/caspic/188/1988-75-6.png"", ""href"": ""/cas/1988-75-6_112445.html""}, {""casId"": """", ""ZWM"": ""~7%"", ""img"": """", ""href"": """"}, {""casId"": ""732-26-3"", ""ZWM"": ""2,4,6-三叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/273/732-26-3.png"", ""href"": ""/cas/732-26-3_122.html""}, {""casId"": ""4166-86-3"", ""ZWM"": ""2,4-di-tert-butyl-6-chlorophenol"", ""img"": ""https://image.chemsrc.com/caspic/388/4166-86-3.png"", ""href"": ""/cas/4166-86-3_310723.html""}, {""casId"": ""78657-09-7"", ""ZWM"": ""2,4-di-tert-butyl-6-(3,5-dimethylpyridin-1-ium-1-yl)phenolate"", ""img"": ""https://image.chemsrc.com/caspic/353/78657-09-7.png"", ""href"": ""/cas/78657-09-7_822395.html""}, {""casId"": ""73405-44-4"", ""ZWM"": ""2,4,6-tritert-butyl-4-(2-hydroxyethoxy)cyclohexa-2,5-dien-1-one"", ""img"": ""https://image.chemsrc.com/caspic/147/73405-44-4.png"", ""href"": ""/cas/73405-44-4_921993.html""}]"
732-26-3,0,"WO2006/74401 A1, ; Page/Page column 19-20 ;","[{""casId"": ""115-11-7"", ""ZWM"": ""2-甲基丙烯"", ""img"": ""https://image.chemsrc.com/caspic/150/115-11-7.png"", ""href"": ""/cas/115-11-7_754863.html""}, {""casId"": ""108-95-2"", ""ZWM"": ""苯酚"", ""img"": ""https://image.chemsrc.com/caspic/089/108-95-2.png"", ""href"": ""/cas/108-95-2_1101388.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""98-54-4"", ""ZWM"": ""对叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/008/98-54-4.png"", ""href"": ""/cas/98-54-4_120.html""}, {""casId"": ""88-18-6"", ""ZWM"": ""邻叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/009/88-18-6.png"", ""href"": ""/cas/88-18-6_28856.html""}, {""casId"": ""96-76-4"", ""ZWM"": ""2,4-二叔丁基酚"", ""img"": ""https://image.chemsrc.com/caspic/210/96-76-4.png"", ""href"": ""/cas/96-76-4_114.html""}, {""casId"": ""732-26-3"", ""ZWM"": ""2,4,6-三叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/273/732-26-3.png"", ""href"": ""/cas/732-26-3_122.html""}]"
732-26-3,84794,"Journal of Organic Chemistry, , vol. 46, # 22 p. 4454 - 4458","[{""casId"": ""108-89-4"", ""ZWM"": ""4-甲基吡啶"", ""img"": ""https://image.chemsrc.com/caspic/144/108-89-4.png"", ""href"": ""/cas/108-89-4_401967.html""}, {""casId"": ""5457-60-3"", ""ZWM"": ""2,5-Cyclohexadien-1-one,4-chloro-2,4,6-tris(1,1-dimethylethyl)-"", ""img"": ""https://image.chemsrc.com/caspic/052/5457-60-3.png"", ""href"": ""/cas/5457-60-3_339434.html""}, {""casId"": """", ""ZWM"": ""~15%"", ""img"": """", ""href"": """"}, {""casId"": ""732-26-3"", ""ZWM"": ""2,4,6-三叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/273/732-26-3.png"", ""href"": ""/cas/732-26-3_122.html""}, {""casId"": ""4166-86-3"", ""ZWM"": ""2,4-di-tert-butyl-6-chlorophenol"", ""img"": ""https://image.chemsrc.com/caspic/388/4166-86-3.png"", ""href"": ""/cas/4166-86-3_310723.html""}, {""casId"": ""78657-05-3"", ""ZWM"": ""1-(3,5-di-tert-butyl-2-hydroxyphenyl)-4-methylpyridin-1-ium chloride"", ""img"": ""https://image.chemsrc.com/caspic/005/78657-05-3.png"", ""href"": ""/cas/78657-05-3_822397.html""}, {""casId"": ""73405-44-4"", ""ZWM"": ""2,4,6-tritert-butyl-4-(2-hydroxyethoxy)cyclohexa-2,5-dien-1-one"", ""img"": ""https://image.chemsrc.com/caspic/147/73405-44-4.png"", ""href"": ""/cas/73405-44-4_921993.html""}]"
732-26-3,84803,"Russell, Glen A.; Khanna, Rajive K. Phosphorus and Sulfur and the Related Elements, 1987 , vol. 29, p. 271 - 274","[{""casId"": ""38442-51-2"", ""ZWM"": ""tert-butyl(chloro)mercury"", ""img"": ""https://image.chemsrc.com/caspic/325/38442-51-2.png"", ""href"": ""/cas/38442-51-2_995195.html""}, {""casId"": ""37408-22-3"", ""ZWM"": ""potassium 2,4-di-tert-butylphenolate"", ""img"": ""https://image.chemsrc.com/caspic/059/37408-22-3.png"", ""href"": ""/cas/37408-22-3_1153922.html""}, {""casId"": """", ""ZWM"": ""~59%"", ""img"": """", ""href"": """"}, {""casId"": ""732-26-3"", ""ZWM"": ""2,4,6-三叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/273/732-26-3.png"", ""href"": ""/cas/732-26-3_122.html""}]"
732-26-3,84804,"Journal of the American Chemical Society, , vol. 120, # 1 p. 195 - 202","[{""casId"": ""17207-20-4"", ""ZWM"": ""1,1-dimethyl-5,7-di-t-butylspiro[2.5]octa-4,7-dien-6-one"", ""img"": ""https://image.chemsrc.com/caspic/123/17207-20-4.png"", ""href"": ""/cas/17207-20-4_884756.html""}, {""casId"": """", ""ZWM"": ""~7%"", ""img"": """", ""href"": """"}, {""casId"": ""732-26-3"", ""ZWM"": ""2,4,6-三叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/273/732-26-3.png"", ""href"": ""/cas/732-26-3_122.html""}, {""casId"": ""42807-05-6"", ""ZWM"": ""2,6-di-tert-butyl-4-(2-methylallyl)phenol"", ""img"": ""https://image.chemsrc.com/caspic/178/42807-05-6.png"", ""href"": ""/cas/42807-05-6_25900.html""}, {""casId"": ""4973-25-5"", ""ZWM"": ""未登录"", ""img"": ""https://image.chemsrc.com/caspic/default.png"", ""href"": ""#""}]"
732-26-3,84805,"Bulletin of the Chemical Society of Japan, , vol. 57, # 2 p. 416 - 420","[{""casId"": ""106-41-2"", ""ZWM"": ""对溴苯酚"", ""img"": ""https://image.chemsrc.com/caspic/488/106-41-2.png"", ""href"": ""/cas/106-41-2_745585.html""}, {""casId"": ""5457-60-3"", ""ZWM"": ""2,5-Cyclohexadien-1-one,4-chloro-2,4,6-tris(1,1-dimethylethyl)-"", ""img"": ""https://image.chemsrc.com/caspic/052/5457-60-3.png"", ""href"": ""/cas/5457-60-3_339434.html""}, {""casId"": """", ""ZWM"": ""~28%"", ""img"": """", ""href"": """"}, {""casId"": ""732-26-3"", ""ZWM"": ""2,4,6-三叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/273/732-26-3.png"", ""href"": ""/cas/732-26-3_122.html""}, {""casId"": ""4971-61-3"", ""ZWM"": ""2,4,6-tritert-butyl-4-hydroxycyclohexa-2,5-dien-1-one"", ""img"": ""https://image.chemsrc.com/caspic/219/4971-61-3.png"", ""href"": ""/cas/4971-61-3_295003.html""}, {""casId"": ""4166-86-3"", ""ZWM"": ""2,4-di-tert-butyl-6-chlorophenol"", ""img"": ""https://image.chemsrc.com/caspic/388/4166-86-3.png"", ""href"": ""/cas/4166-86-3_310723.html""}, {""casId"": ""91378-14-2"", ""ZWM"": ""Phenol, 2-(4-bromophenoxy)-4,6-bis(1,1-dimethylethyl)"", ""img"": ""https://image.chemsrc.com/caspic/481/91378-14-2.png"", ""href"": ""/cas/91378-14-2_746112.html""}]"
732-26-3,84798,"Australian Journal of Chemistry, , vol. 38, # 5 p. 735 - 743","[{""casId"": ""1665-87-8"", ""ZWM"": ""2,4,6-tri-t-butyl-4-nitrocyclohexa-2,5-dien-1-one"", ""img"": ""https://image.chemsrc.com/caspic/379/1665-87-8.png"", ""href"": ""/cas/1665-87-8_880561.html""}, {""casId"": """", ""ZWM"": ""~13%"", ""img"": """", ""href"": """"}, {""casId"": ""732-26-3"", ""ZWM"": ""2,4,6-三叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/273/732-26-3.png"", ""href"": ""/cas/732-26-3_122.html""}, {""casId"": ""3383-21-9"", ""ZWM"": ""3,5-二叔丁基-1,2-苯醌"", ""img"": ""https://image.chemsrc.com/caspic/089/3383-21-9.png"", ""href"": ""/cas/3383-21-9_388861.html""}, {""casId"": ""4971-61-3"", ""ZWM"": ""2,4,6-tritert-butyl-4-hydroxycyclohexa-2,5-dien-1-one"", ""img"": ""https://image.chemsrc.com/caspic/219/4971-61-3.png"", ""href"": ""/cas/4971-61-3_295003.html""}, {""casId"": ""100699-37-4"", ""ZWM"": ""2,4-di-t-butyl-4,6-dimethoxycyclohexa-2,5-dienone"", ""img"": ""https://image.chemsrc.com/caspic/211/100699-37-4.png"", ""href"": ""/cas/100699-37-4_1086494.html""}]"
732-26-3,84805,"Bulletin of the Chemical Society of Japan, , vol. 57, # 2 p. 416 - 420","[{""casId"": ""5457-60-3"", ""ZWM"": ""2,5-Cyclohexadien-1-one,4-chloro-2,4,6-tris(1,1-dimethylethyl)-"", ""img"": ""https://image.chemsrc.com/caspic/052/5457-60-3.png"", ""href"": ""/cas/5457-60-3_339434.html""}, {""casId"": ""108-95-2"", ""ZWM"": ""苯酚"", ""img"": ""https://image.chemsrc.com/caspic/089/108-95-2.png"", ""href"": ""/cas/108-95-2_1101388.html""}, {""casId"": """", ""ZWM"": ""~24%"", ""img"": """", ""href"": """"}, {""casId"": ""732-26-3"", ""ZWM"": ""2,4,6-三叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/273/732-26-3.png"", ""href"": ""/cas/732-26-3_122.html""}, {""casId"": ""4971-61-3"", ""ZWM"": ""2,4,6-tritert-butyl-4-hydroxycyclohexa-2,5-dien-1-one"", ""img"": ""https://image.chemsrc.com/caspic/219/4971-61-3.png"", ""href"": ""/cas/4971-61-3_295003.html""}, {""casId"": ""4166-86-3"", ""ZWM"": ""2,4-di-tert-butyl-6-chlorophenol"", ""img"": ""https://image.chemsrc.com/caspic/388/4166-86-3.png"", ""href"": ""/cas/4166-86-3_310723.html""}, {""casId"": ""91378-07-3"", ""ZWM"": ""Phenol, 2,4-bis(1,1-dimethylethyl)-6-phenoxy"", ""img"": ""https://image.chemsrc.com/caspic/074/91378-07-3.png"", ""href"": ""/cas/91378-07-3_746111.html""}]"
732-26-3,84801,"Journal of Organic Chemistry, , vol. 73, # 3 p. 858 - 867","[{""casId"": ""67-56-1"", ""ZWM"": ""甲醇"", ""img"": ""https://image.chemsrc.com/caspic/233/67-56-1.png"", ""href"": ""/cas/67-56-1_757878.html""}, {""casId"": ""3315-32-0"", ""ZWM"": ""2,4,6-tri-tert-butyl-phenoxide radical"", ""img"": ""https://image.chemsrc.com/caspic/163/3315-32-0.png"", ""href"": ""/cas/3315-32-0_318969.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""732-26-3"", ""ZWM"": ""2,4,6-三叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/273/732-26-3.png"", ""href"": ""/cas/732-26-3_122.html""}, {""casId"": ""4971-61-3"", ""ZWM"": ""2,4,6-tritert-butyl-4-hydroxycyclohexa-2,5-dien-1-one"", ""img"": ""https://image.chemsrc.com/caspic/219/4971-61-3.png"", ""href"": ""/cas/4971-61-3_295003.html""}, {""casId"": ""5457-60-3"", ""ZWM"": ""2,5-Cyclohexadien-1-one,4-chloro-2,4,6-tris(1,1-dimethylethyl)-"", ""img"": ""https://image.chemsrc.com/caspic/052/5457-60-3.png"", ""href"": ""/cas/5457-60-3_339434.html""}, {""casId"": ""15910-49-3"", ""ZWM"": ""2,4,6-tritert-butyl-4-methoxycyclohexa-2,5-dien-1-one"", ""img"": ""https://image.chemsrc.com/caspic/064/15910-49-3.png"", ""href"": ""/cas/15910-49-3_277754.html""}]"
732-26-3,84798,"Australian Journal of Chemistry, , vol. 38, # 5 p. 735 - 743","[{""casId"": ""67-56-1"", ""ZWM"": ""甲醇"", ""img"": ""https://image.chemsrc.com/caspic/233/67-56-1.png"", ""href"": ""/cas/67-56-1_757878.html""}, {""casId"": ""1665-87-8"", ""ZWM"": ""2,4,6-tri-t-butyl-4-nitrocyclohexa-2,5-dien-1-one"", ""img"": ""https://image.chemsrc.com/caspic/379/1665-87-8.png"", ""href"": ""/cas/1665-87-8_880561.html""}, {""casId"": """", ""ZWM"": ""~12%"", ""img"": """", ""href"": """"}, {""casId"": ""732-26-3"", ""ZWM"": ""2,4,6-三叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/273/732-26-3.png"", ""href"": ""/cas/732-26-3_122.html""}, {""casId"": ""3383-21-9"", ""ZWM"": ""3,5-二叔丁基-1,2-苯醌"", ""img"": ""https://image.chemsrc.com/caspic/089/3383-21-9.png"", ""href"": ""/cas/3383-21-9_388861.html""}, {""casId"": ""4971-61-3"", ""ZWM"": ""2,4,6-tritert-butyl-4-hydroxycyclohexa-2,5-dien-1-one"", ""img"": ""https://image.chemsrc.com/caspic/219/4971-61-3.png"", ""href"": ""/cas/4971-61-3_295003.html""}, {""casId"": ""100699-37-4"", ""ZWM"": ""2,4-di-t-butyl-4,6-dimethoxycyclohexa-2,5-dienone"", ""img"": ""https://image.chemsrc.com/caspic/211/100699-37-4.png"", ""href"": ""/cas/100699-37-4_1086494.html""}]"
732-26-3,84806,"Organic Letters, , vol. 12, # 10 p. 2326 - 2329","[{""casId"": ""3315-32-0"", ""ZWM"": ""2,4,6-tri-tert-butyl-phenoxide radical"", ""img"": ""https://image.chemsrc.com/caspic/163/3315-32-0.png"", ""href"": ""/cas/3315-32-0_318969.html""}, {""casId"": ""1222630-22-9"", ""ZWM"": ""2-tert-butyl-4-methoxy-6-(octylseleno)phenol"", ""img"": ""https://image.chemsrc.com/caspic/407/1222630-22-9.png"", ""href"": ""/cas/1222630-22-9_570922.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""732-26-3"", ""ZWM"": ""2,4,6-三叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/273/732-26-3.png"", ""href"": ""/cas/732-26-3_122.html""}, {""casId"": ""1222630-27-4"", ""ZWM"": ""未登录"", ""img"": ""https://image.chemsrc.com/caspic/default.png"", ""href"": ""#""}]"
732-26-3,84806,"Organic Letters, , vol. 12, # 10 p. 2326 - 2329","[{""casId"": ""121-00-6"", ""ZWM"": ""4-羟基-3-叔丁基-苯甲醚"", ""img"": ""https://image.chemsrc.com/caspic/178/121-00-6.png"", ""href"": ""/cas/121-00-6_749585.html""}, {""casId"": ""3315-32-0"", ""ZWM"": ""2,4,6-tri-tert-butyl-phenoxide radical"", ""img"": ""https://image.chemsrc.com/caspic/163/3315-32-0.png"", ""href"": ""/cas/3315-32-0_318969.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""732-26-3"", ""ZWM"": ""2,4,6-三叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/273/732-26-3.png"", ""href"": ""/cas/732-26-3_122.html""}, {""casId"": ""15773-07-6"", ""ZWM"": ""2-tert-butyl-4-methoxyphenoxyl radical"", ""img"": ""https://image.chemsrc.com/caspic/350/15773-07-6.png"", ""href"": ""/cas/15773-07-6_499153.html""}]"
732-26-3,84807,"Journal of the American Chemical Society, , vol. 102, # 11 p. 3813 - 3815","[{""casId"": ""3315-32-0"", ""ZWM"": ""2,4,6-tri-tert-butyl-phenoxide radical"", ""img"": ""https://image.chemsrc.com/caspic/163/3315-32-0.png"", ""href"": ""/cas/3315-32-0_318969.html""}, {""casId"": ""4747-19-7"", ""ZWM"": ""N,O-di-tert-butylhydroxylamine"", ""img"": ""https://image.chemsrc.com/caspic/445/4747-19-7.png"", ""href"": ""/cas/4747-19-7_1253474.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""732-26-3"", ""ZWM"": ""2,4,6-三叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/273/732-26-3.png"", ""href"": ""/cas/732-26-3_122.html""}, {""casId"": ""74784-27-3"", ""ZWM"": ""N-tert-butoxy-N-tert-butylaminyl radical"", ""img"": ""https://image.chemsrc.com/caspic/398/74784-27-3.png"", ""href"": ""/cas/74784-27-3_665641.html""}]"
732-26-3,84808,"Tetrahedron Letters, , vol. 21, p. 3407 - 3408","[{""casId"": ""3315-32-0"", ""ZWM"": ""2,4,6-tri-tert-butyl-phenoxide radical"", ""img"": ""https://image.chemsrc.com/caspic/163/3315-32-0.png"", ""href"": ""/cas/3315-32-0_318969.html""}, {""casId"": """", ""ZWM"": ""~13%"", ""img"": """", ""href"": """"}, {""casId"": ""61077-25-6"", ""ZWM"": ""2,4,6-tritert-butyl-6-hydroperoxycyclohexa-2,4-dien-1-one"", ""img"": ""https://image.chemsrc.com/caspic/392/61077-25-6.png"", ""href"": ""/cas/61077-25-6_483936.html""}, {""casId"": ""732-26-3"", ""ZWM"": ""2,4,6-三叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/273/732-26-3.png"", ""href"": ""/cas/732-26-3_122.html""}, {""casId"": ""33919-05-0"", ""ZWM"": ""2,4,6-tritert-butyl-4-hydroperoxycyclohexa-2,5-dien-1-one"", ""img"": ""https://image.chemsrc.com/caspic/032/33919-05-0.png"", ""href"": ""/cas/33919-05-0_208958.html""}]"
732-26-3,71173,"New Journal of Chemistry, , vol. 34, # 9 p. 1821 - 1824","[{""casId"": ""115-11-7"", ""ZWM"": ""2-甲基丙烯"", ""img"": ""https://image.chemsrc.com/caspic/150/115-11-7.png"", ""href"": ""/cas/115-11-7_754863.html""}, {""casId"": ""108-95-2"", ""ZWM"": ""苯酚"", ""img"": ""https://image.chemsrc.com/caspic/089/108-95-2.png"", ""href"": ""/cas/108-95-2_1101388.html""}, {""casId"": """", ""ZWM"": ""~13%"", ""img"": """", ""href"": """"}, {""casId"": ""96-76-4"", ""ZWM"": ""2,4-二叔丁基酚"", ""img"": ""https://image.chemsrc.com/caspic/210/96-76-4.png"", ""href"": ""/cas/96-76-4_114.html""}, {""casId"": ""732-26-3"", ""ZWM"": ""2,4,6-三叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/273/732-26-3.png"", ""href"": ""/cas/732-26-3_122.html""}]"
